Unnamed: 0,대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
85369,대구광역시 달성군 화원읍 설화리 969-8번지,1,0,5.3,일반철골구조,일반철골구조,창고시설,0,2019,35.7911158565676,128.48581871776
85370,대구광역시 달성군 화원읍 설화리 969-8번지,1,0,4.35,벽돌구조,벽돌구조,창고시설,0,2019,35.7911158565676,128.48581871776
85371,대구광역시 달성군 화원읍 설화리 969-11번지,1,0,6.4,일반철골구조,일반철골구조,제1종근린생활시설,0,2021,35.7908432010586,128.486078100706
85372,대구광역시 달성군 화원읍 설화리 969-12번지,1,0,9.7,일반철골구조,일반철골구조,제2종근린생활시설,0,2013,35.7912892304624,128.486220572656
85373,대구광역시 달성군 화원읍 설화리 969-12번지,1,0,4.8,경량철골구조,경량철골구조,제2종근린생활시설,0,2013,35.7912892304624,128.486220572656
85374,대구광역시 달성군 화원읍 설화리 969-16번지,2,0,8.83,일반철골구조,"철골조,샌드위치판넬",창고시설,0,2000,35.7910330901211,128.486281170794
85375,대구광역시 달성군 화원읍 설화리 969-23번지,1,0,5.3,일반철골구조,일반철골구조,창고시설,0,2019,35.790749666649,128.485880696838
85376,대구광역시 달성군 화원읍 설화리 971-1번지,4,0,16.7,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2021,35.7909702298713,128.485257001841
85377,대구광역시 달성군 화원읍 설화리 971-3번지,1,0,4.9,벽돌구조,시멘트벽돌조,단독주택,0,1920,35.7905417622051,128.485742550458
85378,대구광역시 달성군 화원읍 설화리 971-4번지,1,0,0.0,블록구조,목조,단독주택,0,1983,35.7911042723998,128.485122565662
85379,대구광역시 달성군 화원읍 설화리 971-18번지,2,0,7.4,철근콘크리트구조,철근콘크리트구조,단독주택,0,2013,35.7908400393112,128.485407878985
85380,대구광역시 달성군 화원읍 설화리 1102-1번지,2,0,7.95,벽돌구조,"보강벽돌조, 벽돌조",제1종근린생활시설,0,1997,35.7987753672541,128.489929633949
85381,대구광역시 달성군 화원읍 설화리 1102-11번지,1,0,7.4,일반철골구조,일반철골구조,위험물저장및처리시설,0,2008,35.798423944087,128.490007029053
85382,대구광역시 달성군 화원읍 설화리 1102-11번지,2,0,6.2,철근콘크리트구조,철근콘크리트구조,위험물저장및처리시설,0,2008,35.798423944087,128.490007029053
85383,대구광역시 달성군 화원읍 설화리 1111번지,1,0,0.0,일반목구조,목조,단독주택,0,1930,35.7872531427426,128.488771637965
85384,대구광역시 달성군 화원읍 설화리 1127-8번지,1,0,3.0,조립식판넬조,조립식판넬조,창고시설,0,2024,35.7980817502524,128.48483054774
85385,대구광역시 달성군 화원읍 설화리 1127-8번지,1,0,9.1,경량철골구조,경량철골조,창고시설,0,2024,35.7980817502524,128.48483054774
85386,대구광역시 달성군 화원읍 설화리 1148번지,3,0,20.1,철근콘크리트구조,철근콘크리트구조,업무시설,0,2021,35.7917727068521,128.478459066288
85387,대구광역시 달성군 화원읍 설화리 1148번지,3,1,13.2,철근콘크리트구조,철근콘크리트구조,업무시설,0,2021,35.7917727068521,128.478459066288
85388,대구광역시 달성군 화원읍 설화리 1148번지,1,0,3.7,경량철골구조,경량철골구조,업무시설,0,2021,35.7917727068521,128.478459066288
85389,대구광역시 달성군 화원읍 설화리 1148번지,1,0,4.5,철근콘크리트구조,철근콘크리트구조,업무시설,0,2021,35.7917727068521,128.478459066288
85390,대구광역시 달성군 화원읍 설화리 1148번지,1,0,3.4,철근콘크리트구조,철근콘크리트구조,업무시설,0,2021,35.7917727068521,128.478459066288
85391,대구광역시 달성군 화원읍 설화리 1148번지,1,0,5.5,일반철골구조,일반철골구조,업무시설,0,2021,35.7917727068521,128.478459066288
85392,대구광역시 달성군 화원읍 설화리 1148번지,1,0,3.7,경량철골구조,경량철골구조,업무시설,0,2021,35.7917727068521,128.478459066288
85393,대구광역시 달성군 화원읍 설화리 1150번지,1,0,5.2,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85394,대구광역시 달성군 화원읍 설화리 1150번지,0,1,6.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85395,대구광역시 달성군 화원읍 설화리 1150번지,0,3,3.5,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85396,대구광역시 달성군 화원읍 설화리 1150번지,22,2,67.3,철근콘크리트구조,철근콘크리트구조,공동주택,3,2022,35.7904192966881,128.484531351218
85397,대구광역시 달성군 화원읍 설화리 1150번지,15,3,47.7,철근콘크리트구조,철근콘크리트구조,공동주택,1,2022,35.7904192966881,128.484531351218
85398,대구광역시 달성군 화원읍 설화리 1150번지,0,3,3.4,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85399,대구광역시 달성군 화원읍 설화리 1150번지,1,0,0.0,기타구조,기타구조,공동주택,0,2022,35.7904192966881,128.484531351218
85400,대구광역시 달성군 화원읍 설화리 1150번지,1,0,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85401,대구광역시 달성군 화원읍 설화리 1150번지,0,1,5.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85402,대구광역시 달성군 화원읍 설화리 1150번지,19,3,58.9,철근콘크리트구조,철근콘크리트구조,공동주택,1,2022,35.7904192966881,128.484531351218
85403,대구광역시 달성군 화원읍 설화리 1150번지,19,3,58.9,철근콘크리트구조,철근콘크리트구조,공동주택,3,2022,35.7904192966881,128.484531351218
85404,대구광역시 달성군 화원읍 설화리 1150번지,22,3,67.3,철근콘크리트구조,철근콘크리트구조,공동주택,2,2022,35.7904192966881,128.484531351218
85405,대구광역시 달성군 화원읍 설화리 1150번지,0,1,5.2,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85406,대구광역시 달성군 화원읍 설화리 1150번지,0,1,6.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85407,대구광역시 달성군 화원읍 설화리 1150번지,1,0,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85408,대구광역시 달성군 화원읍 설화리 1150번지,0,3,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2022,35.7904192966881,128.484531351218
85409,대구광역시 달성군 화원읍 설화리 1150번지,19,3,58.9,철근콘크리트구조,철근콘크리트구조,공동주택,2,2022,35.7904192966881,128.484531351218
85410,대구광역시 달성군 화원읍 설화리 1150번지,2,0,8.5,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2022,35.7904192966881,128.484531351218
85411,대구광역시 달성군 화원읍 설화리 1150번지,21,2,64.5,철근콘크리트구조,철근콘크리트구조,공동주택,3,2022,35.7904192966881,128.484531351218
85412,대구광역시 달성군 화원읍 설화리 1157번지,0,1,3.9,철근콘크리트구조,철근콘크리트구조,공동주택,0,2023,35.7965287992677,128.483893837007
85413,대구광역시 달성군 화원읍 설화리 1157번지,5,1,20.7,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,1,2023,35.7965287992677,128.483893837007
85414,대구광역시 달성군 화원읍 설화리 1157번지,0,1,4.4,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2023,35.7965287992677,128.483893837007
85415,대구광역시 달성군 화원읍 설화리 1157번지,29,0,82.6,철근콘크리트구조,철근콘크리트구조,공동주택,2,2023,35.7965287992677,128.483893837007
85416,대구광역시 달성군 화원읍 설화리 1157번지,1,1,5.8,철근콘크리트구조,철근콘크리트구조,공동주택,0,2023,35.7965287992677,128.483893837007
85417,대구광역시 달성군 화원읍 설화리 1157번지,1,0,3.2,철근콘크리트구조,철근콘크리트구조,공동주택,0,2023,35.7965287992677,128.483893837007
85418,대구광역시 달성군 화원읍 설화리 1157번지,27,0,82.5,철근콘크리트구조,철근콘크리트구조,공동주택,1,2023,35.7965287992677,128.483893837007
85419,대구광역시 달성군 화원읍 설화리 1157번지,1,0,4.3,철근콘크리트구조,철근콘크리트구조,공동주택,0,2023,35.7965287992677,128.483893837007
85420,대구광역시 달성군 화원읍 설화리 1157번지,1,0,3.3,철근콘크리트구조,철근콘크리트구조,공동주택,0,2023,35.7965287992677,128.483893837007
85421,대구광역시 달성군 화원읍 설화리 1157번지,1,0,4.9,철근콘크리트구조,철근콘크리트구조,공동주택,0,2023,35.7965287992677,128.483893837007
85422,대구광역시 달성군 화원읍 설화리 1157번지,28,0,79.8,철근콘크리트구조,철근콘크리트구조,공동주택,2,2023,35.7965287992677,128.483893837007
85423,대구광역시 달성군 화원읍 설화리 1157번지,24,0,74.1,철근콘크리트구조,철근콘크리트구조,공동주택,1,2023,35.7965287992677,128.483893837007
85424,대구광역시 달성군 화원읍 설화리 1157번지,29,0,82.6,철근콘크리트구조,철근콘크리트구조,공동주택,1,2023,35.7965287992677,128.483893837007
85425,대구광역시 달성군 화원읍 설화리 1157번지,0,2,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2023,35.7965287992677,128.483893837007
85426,대구광역시 달성군 화원읍 설화리 산17번지,1,0,0.0,일반목구조,목조,단독주택,0,,35.7836560289764,128.491062899409
85427,대구광역시 달성군 화원읍 설화리 산58-1번지,1,0,0.0,일반목구조,목조,단독주택,0,1956,,
85428,대구광역시 달성군 화원읍 설화리 산148-1번지,1,0,0.0,일반목구조,목조,단독주택,0,1994,,
85429,대구광역시 달성군 화원읍 명곡리 20-1번지,1,0,5.92,강파이프구조,"파이프조, 목조",동물및식물관련시설,0,1996,35.7939307568462,128.50648291782
85430,대구광역시 달성군 화원읍 명곡리 22-1번지,1,0,0.0,일반목구조,목조,단독주택,0,1983,35.7939190426888,128.50719458334
85431,대구광역시 달성군 화원읍 명곡리 30-1번지,1,0,0.0,일반목구조,목조,창고시설,0,1968,35.7921432630152,128.506471072399
85432,대구광역시 달성군 화원읍 명곡리 62-4번지,1,0,0.0,철근콘크리트구조,철근콘크리트,문화및집회시설,0,1977,35.7980591206668,128.503038968511
85433,대구광역시 달성군 화원읍 명곡리 86번지,1,0,7.65,일반목구조,목조,종교시설,0,1998,35.7969640573524,128.499067080786
85434,대구광역시 달성군 화원읍 명곡리 100-2번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1989,35.8007233633132,128.49811271804
85435,대구광역시 달성군 화원읍 명곡리 101번지,20,1,55.81,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7982693871255,128.494290859232
85436,대구광역시 달성군 화원읍 명곡리 101번지,18,1,50.41,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7982693871255,128.494290859232
85437,대구광역시 달성군 화원읍 명곡리 101번지,18,1,50.41,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7982693871255,128.494290859232
85438,대구광역시 달성군 화원읍 명곡리 101번지,16,1,45.01,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7982693871255,128.494290859232
85439,대구광역시 달성군 화원읍 명곡리 101번지,15,1,42.35,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7982693871255,128.494290859232
85440,대구광역시 달성군 화원읍 명곡리 101번지,18,1,50.41,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7982693871255,128.494290859232
85441,대구광역시 달성군 화원읍 명곡리 101번지,20,1,55.81,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7982693871255,128.494290859232
85442,대구광역시 달성군 화원읍 명곡리 101번지,20,1,55.81,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7982693871255,128.494290859232
85443,대구광역시 달성군 화원읍 명곡리 102번지,3,1,12.25,철근콘크리트구조,철근콘크리트조,교육연구시설,0,2000,35.7993517282484,128.495613656835
85444,대구광역시 달성군 화원읍 명곡리 104번지,2,1,8.2,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.798748686607,128.495880110983
85445,대구광역시 달성군 화원읍 명곡리 105번지,3,0,11.3,철근콘크리트구조,철근콘크리트조,업무시설,0,2000,35.7981738258779,128.495301207701
85446,대구광역시 달성군 화원읍 명곡리 105-1번지,3,0,12.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2000,35.7982587972492,128.495511975723
85447,대구광역시 달성군 화원읍 명곡리 105-2번지,3,0,12.7,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2000,35.7983286245706,128.49573031404
85448,대구광역시 달성군 화원읍 명곡리 106번지,4,0,16.05,철근콘크리트구조,철근콘크리트조,자동차관련시설,0,2000,35.7981103611078,128.495643481242
85449,대구광역시 달성군 화원읍 명곡리 110번지,4,1,17.03,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2000,35.7977011928183,128.495443782219
85450,대구광역시 달성군 화원읍 명곡리 110-1번지,4,0,15.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2000,35.797767126995,128.495649103921
85451,대구광역시 달성군 화원읍 명곡리 110-2번지,4,0,15.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2000,35.7978331495314,128.495854538231
85452,대구광역시 달성군 화원읍 명곡리 110-3번지,4,0,16.75,프리케스트콘크리트구조,RC조,제2종근린생활시설,0,2000,35.7978994323601,128.496060752068
85453,대구광역시 달성군 화원읍 명곡리 110-4번지,5,1,20.4,철근콘크리트구조,철근콘크리트라멘조,근린생활시설,0,2000,35.7980056284135,128.496282094865
85454,대구광역시 달성군 화원읍 명곡리 110-5번지,4,0,15.5,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2000,35.7982562816824,128.496163126762
85455,대구광역시 달성군 화원읍 명곡리 110-6번지,4,0,15.5,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,2000,35.7984174599332,128.496086726723
85456,대구광역시 달성군 화원읍 명곡리 111번지,2,1,7.85,철근콘크리트구조,철근콘크리트조,공동주택,1,2000,35.7989437908539,128.496444709308
85457,대구광역시 달성군 화원읍 명곡리 112번지,15,1,42.47,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7990534300387,128.499000478714
85458,대구광역시 달성군 화원읍 명곡리 112번지,20,1,55.93,철근콘크리트구조,철근콘크리트조,공동주택,3,2000,35.7990534300387,128.499000478714
85459,대구광역시 달성군 화원읍 명곡리 112번지,15,1,42.47,철근콘크리트구조,철근콘크리트조,공동주택,3,2000,35.7990534300387,128.499000478714
85460,대구광역시 달성군 화원읍 명곡리 112번지,20,1,55.93,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7990534300387,128.499000478714
85461,대구광역시 달성군 화원읍 명곡리 112번지,20,1,55.93,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7990534300387,128.499000478714
85462,대구광역시 달성군 화원읍 명곡리 112번지,15,1,42.47,철근콘크리트구조,철근콘크리트조,공동주택,3,2000,35.7990534300387,128.499000478714
85463,대구광역시 달성군 화원읍 명곡리 112번지,15,1,42.47,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7990534300387,128.499000478714
85464,대구광역시 달성군 화원읍 명곡리 112번지,20,1,55.93,철근콘크리트구조,철근콘크리트조,공동주택,3,2000,35.7990534300387,128.499000478714
85465,대구광역시 달성군 화원읍 명곡리 112번지,20,1,55.93,철근콘크리트구조,철근콘크리트조,공동주택,3,2000,35.7990534300387,128.499000478714
85466,대구광역시 달성군 화원읍 명곡리 112번지,20,1,55.93,철근콘크리트구조,철근콘크리트조,공동주택,3,2000,35.7990534300387,128.499000478714
85467,대구광역시 달성군 화원읍 명곡리 112번지,15,1,42.47,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7990534300387,128.499000478714
85468,대구광역시 달성군 화원읍 명곡리 113번지,1,0,17.85,철근콘크리트구조,철근콘크리트구조,교육연구시설,0,,35.7999049575959,128.498370355781
85469,대구광역시 달성군 화원읍 명곡리 113번지,5,1,18.3,철근콘크리트구조,철근콘크리트조,교육연구시설,0,1999,35.7999049575959,128.498370355781
85470,대구광역시 달성군 화원읍 명곡리 114번지,1,0,4.5,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.7996540677408,128.499519833833
85471,대구광역시 달성군 화원읍 명곡리 121번지,4,1,15.02,철근콘크리트구조,철근콘크리트구조,노유자시설,0,2017,35.8005418335636,128.497500791467
85472,대구광역시 달성군 화원읍 명곡리 121-1번지,4,0,18.7,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2006,35.8006065411984,128.497912736475
85473,대구광역시 달성군 화원읍 명곡리 121-10번지,2,0,9.15,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2017,35.8006153846844,128.497687570509
85474,대구광역시 달성군 화원읍 명곡리 122-4번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1990,35.8008011696671,128.497936302558
85475,대구광역시 달성군 화원읍 명곡리 122-5번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,공장,0,1990,35.8007915070201,128.497778819777
85476,대구광역시 달성군 화원읍 명곡리 125번지,1,0,6.6,철근콘크리트구조,"철근콘크리트구조,시멘트블록조",공장,0,1989,35.8006648760724,128.49663706011
85477,대구광역시 달성군 화원읍 명곡리 125번지,1,0,0.0,블록구조,블록구조,공장,0,1989,35.8006648760724,128.49663706011
85478,대구광역시 달성군 화원읍 명곡리 125번지,1,0,0.0,블록구조,블록구조,공장,0,1989,35.8006648760724,128.49663706011
85479,대구광역시 달성군 화원읍 명곡리 126번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,공장,0,1987,35.8007696138728,128.497047765161
85480,대구광역시 달성군 화원읍 명곡리 127번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1985,35.800440895405,128.496712725218
85481,대구광역시 달성군 화원읍 명곡리 127-1번지,3,0,10.75,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2010,35.8003308611399,128.49707470848
85482,대구광역시 달성군 화원읍 명곡리 127-9번지,4,0,15.8,철근콘크리트구조,철근콘크리트조,교육연구시설,0,2001,35.8004115266452,128.497283633401
85483,대구광역시 달성군 화원읍 명곡리 130번지,18,1,50.36,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7966336647971,128.494734205088
85484,대구광역시 달성군 화원읍 명곡리 130번지,20,1,55.76,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7966336647971,128.494734205088
85485,대구광역시 달성군 화원읍 명곡리 130번지,20,1,55.76,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7966336647971,128.494734205088
85486,대구광역시 달성군 화원읍 명곡리 130번지,18,1,50.36,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7966336647971,128.494734205088
85487,대구광역시 달성군 화원읍 명곡리 130번지,20,1,55.76,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7966336647971,128.494734205088
85488,대구광역시 달성군 화원읍 명곡리 130번지,18,1,50.36,철근콘크리트구조,철근콘크리트조,공동주택,3,2000,35.7966336647971,128.494734205088
85489,대구광역시 달성군 화원읍 명곡리 130번지,20,1,55.76,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7966336647971,128.494734205088
85490,대구광역시 달성군 화원읍 명곡리 130번지,18,1,50.36,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7966336647971,128.494734205088
85491,대구광역시 달성군 화원읍 명곡리 132번지,3,0,15.5,철근콘크리트구조,철근콘크리트구조,교육연구시설,0,2011,35.7964770058999,128.49624380391
85492,대구광역시 달성군 화원읍 명곡리 132번지,5,1,19.4,철근콘크리트구조,철근콘크리트조,교육연구시설,0,2000,35.7964770058999,128.49624380391
85493,대구광역시 달성군 화원읍 명곡리 133번지,2,0,8.49,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.7973039407852,128.496567595687
85494,대구광역시 달성군 화원읍 명곡리 136번지,2,0,9.6,철근콘크리트구조,철근콘크리트,제1종근린생활시설,0,2000,35.7976077191237,128.496973279151
85495,대구광역시 달성군 화원읍 명곡리 138번지,2,0,10.81,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2000,35.7979489536585,128.498350544002
85496,대구광역시 달성군 화원읍 명곡리 139번지,15,0,42.27,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.7980917818648,128.499579626285
85497,대구광역시 달성군 화원읍 명곡리 139번지,20,0,55.77,철근콘크리트구조,철근콘크리트조,공동주택,1,2000,35.7980917818648,128.499579626285
85498,대구광역시 달성군 화원읍 명곡리 139번지,19,0,53.07,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7980917818648,128.499579626285
85499,대구광역시 달성군 화원읍 명곡리 139번지,20,0,55.77,철근콘크리트구조,철근콘크리트조,공동주택,1,2000,35.7980917818648,128.499579626285
85500,대구광역시 달성군 화원읍 명곡리 139번지,19,0,53.07,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7980917818648,128.499579626285
85501,대구광역시 달성군 화원읍 명곡리 139번지,15,0,42.35,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.7980917818648,128.499579626285
85502,대구광역시 달성군 화원읍 명곡리 139번지,13,0,37.07,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.7980917818648,128.499579626285
85503,대구광역시 달성군 화원읍 명곡리 139번지,14,0,39.67,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.7980917818648,128.499579626285
85504,대구광역시 달성군 화원읍 명곡리 139번지,15,0,42.35,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.7980917818648,128.499579626285
85505,대구광역시 달성군 화원읍 명곡리 139번지,15,0,42.27,철근콘크리트구조,철근콘크리트조,공동주택,0,2000,35.7980917818648,128.499579626285
85506,대구광역시 달성군 화원읍 명곡리 139번지,16,0,44.97,철근콘크리트구조,철근콘크리트조,공동주택,2,2000,35.7980917818648,128.499579626285
85507,대구광역시 달성군 화원읍 명곡리 141번지,2,0,12.1,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1999,35.7987630131354,128.5016407579
85508,대구광역시 달성군 화원읍 명곡리 141번지,2,0,12.1,철근콘크리트구조,"시멘트블록조,철근콘크리트",제1종근린생활시설,0,1999,35.7987630131354,128.5016407579
85509,대구광역시 달성군 화원읍 명곡리 161-13번지,1,0,0.0,일반목구조,목조,단독주택,0,1945,35.8011397572663,128.493147048608
85510,대구광역시 달성군 화원읍 명곡리 161-14번지,1,0,0.0,일반목구조,목조,단독주택,0,1945,35.8011857198895,128.493197577476
85511,대구광역시 달성군 화원읍 명곡리 161-28번지,1,1,0.0,벽돌구조,세멘벽돌조,제1종근린생활시설,0,1979,35.8013304506348,128.493197299809
85512,대구광역시 달성군 화원읍 명곡리 161-28번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1979,35.8013304506348,128.493197299809
85513,대구광역시 달성군 화원읍 명곡리 165-5번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1990,35.8000506790401,128.496257619347
85514,대구광역시 달성군 화원읍 명곡리 165-9번지,1,0,4.5,벽돌구조,시멘트벽돌조,제2종근린생활시설,0,2000,35.8001412085001,128.496456108336
85515,대구광역시 달성군 화원읍 명곡리 166번지,2,0,9.15,일반철골구조,철골조,판매및영업시설,0,2000,35.7999412135628,128.495944174784
85516,대구광역시 달성군 화원읍 명곡리 168번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,공장,0,1990,35.8002647835579,128.496229666124
85517,대구광역시 달성군 화원읍 명곡리 168-1번지,1,0,7.7,일반철골구조,일반철골구조,창고시설,0,2016,35.8003416687404,128.496365952939
85518,대구광역시 달성군 화원읍 명곡리 169번지,2,0,0.0,벽돌구조,"벽돌조, 철근콘크리트조",공장,0,1987,35.8004611047662,128.496059343983
85519,대구광역시 달성군 화원읍 명곡리 171번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1980,35.7992654953761,128.491849156564
85520,대구광역시 달성군 화원읍 명곡리 172번지,1,0,4.5,경량철골구조,경량철골구조,제2종근린생활시설,0,2002,35.7992285596094,128.491652119418
85521,대구광역시 달성군 화원읍 명곡리 173번지,2,0,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.7991456107048,128.491640944766
85522,대구광역시 달성군 화원읍 명곡리 173번지,2,0,0.0,블록구조,시멘트블록조,단독주택,0,1962,35.7991456107048,128.491640944766
85523,대구광역시 달성군 화원읍 명곡리 174-1번지,4,0,12.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2012,35.7990313545099,128.491487483836
85524,대구광역시 달성군 화원읍 명곡리 174-2번지,2,0,7.9,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1996,35.7989617252506,128.491317933112
85525,대구광역시 달성군 화원읍 명곡리 176번지,2,0,7.4,철근콘크리트구조,철근콘크리트구조,단독주택,0,1982,35.7991280013501,128.491229892425
85526,대구광역시 달성군 화원읍 명곡리 176번지,1,0,3.5,블록구조,"시멘트블록조,경량철골구조",단독주택,0,1982,35.7991280013501,128.491229892425
85527,대구광역시 달성군 화원읍 명곡리 177번지,1,0,0.0,강파이프구조,강파이프구조,공장,0,,35.7993480495553,128.491231240136
85528,대구광역시 달성군 화원읍 명곡리 177번지,0,0,0.0,철근콘크리트구조,철근콘크리트조/스레트,공장,0,,35.7993480495553,128.491231240136
85529,대구광역시 달성군 화원읍 명곡리 177번지,1,0,0.0,경량철골구조,경량철골구조,공장,0,,35.7993480495553,128.491231240136
85530,대구광역시 달성군 화원읍 명곡리 177번지,1,0,6.4,철근콘크리트구조,철근콘크리트조,공장,0,1926,35.7993480495553,128.491231240136
85531,대구광역시 달성군 화원읍 명곡리 179번지,4,0,12.7,철근콘크리트구조,철근콘크리트조,공동주택,0,2002,35.7993906097775,128.49168678607
85532,대구광역시 달성군 화원읍 명곡리 180-1번지,3,0,10.25,철근콘크리트구조,철근콘크리트구조,공동주택,0,2002,35.7995881399694,128.491679970754
85533,대구광역시 달성군 화원읍 명곡리 180-2번지,2,0,7.2,벽돌구조,시멘트벽돌조,단독주택,0,1995,35.7995742309416,128.491493650868
85534,대구광역시 달성군 화원읍 명곡리 182번지,2,0,0.0,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",제1종근린생활시설,0,1990,35.7994947452046,128.491936849561
85535,대구광역시 달성군 화원읍 명곡리 183번지,4,0,12.5,철근콘크리트구조,철근콘크리트조,공동주택,0,1996,35.7996313763851,128.491884869911
85536,대구광역시 달성군 화원읍 명곡리 184-1번지,1,0,0.0,블록구조,세멘부록조,단독주택,0,1984,35.800069732331,128.491824483782
85537,대구광역시 달성군 화원읍 명곡리 184-2번지,2,0,0.0,블록구조,시멘트블럭조,제1종근린생활시설,0,1991,35.7998332467577,128.491869618623
85538,대구광역시 달성군 화원읍 명곡리 185번지,4,0,13.35,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.7997411563198,128.491709159042
85539,대구광역시 달성군 화원읍 명곡리 187번지,1,0,10.2,일반철골구조,일반철골구조,제2종근린생활시설,0,2005,35.7997494952237,128.491422038862
85540,대구광역시 달성군 화원읍 명곡리 190번지,1,0,6.2,일반철골구조,철골조,제2종근린생활시설,0,2003,35.799603923854,128.491221310778
85541,대구광역시 달성군 화원읍 명곡리 191번지,4,0,17.2,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2014,35.799510763715,128.491059836847
85542,대구광역시 달성군 화원읍 명곡리 193-1번지,1,0,0.0,일반목구조,목조,창고시설,0,1921,35.8000115707787,128.490977604718
85543,대구광역시 달성군 화원읍 명곡리 193-3번지,1,0,0.0,일반목구조,목조,단독주택,0,1931,35.7997537091108,128.491096899377
