Unnamed: 0,대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
60001,대구광역시 달서구 용산동 884-3번지,4,0,14.3,철근콘크리트구조,철근콘크리트구조,단독주택,0,2019,35.8547701963065,128.533329767016
60002,대구광역시 달서구 용산동 884-4번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.8545643502961,128.533324474234
60003,대구광역시 달서구 용산동 884-5번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8545616936151,128.533490242571
60004,대구광역시 달서구 용산동 884-6번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8546663748424,128.533492812342
60005,대구광역시 달서구 용산동 884-7번지,4,0,13.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2020,35.8548059207198,128.533496164365
60006,대구광역시 달서구 용산동 884-9번지,2,0,7.5,벽돌구조,시멘벽돌조,단독주택,0,1990,35.8550328499218,128.533501753035
60007,대구광역시 달서구 용산동 884-10번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8553250924337,128.533508931913
60008,대구광역시 달서구 용산동 884-11번지,4,0,10.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2007,35.8554283321556,128.533511474004
60009,대구광역시 달서구 용산동 884-12번지,3,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8555175187525,128.533513634717
60010,대구광역시 달서구 용산동 884-13번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8546693904924,128.533327161395
60011,대구광역시 달서구 용산동 884-15번지,3,1,11.6,철근콘크리트구조,"철근콘크리트, 시멘트벽돌조",제1종근린생활시설,0,1991,35.8544830031975,128.533322354088
60012,대구광역시 달서구 용산동 884-16번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8552237446667,128.533506426277
60013,대구광역시 달서구 용산동 884-17번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8551271718366,128.533504012625
60014,대구광역시 달서구 용산동 884-18번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8552266702705,128.533340772436
60015,대구광역시 달서구 용산동 884-19번지,2,0,7.7,벽돌구조,세멘벽돌조,단독주택,0,1988,35.8551296455537,128.533338460977
60016,대구광역시 달서구 용산동 884-20번지,1,0,5.5,경량철골구조,경량철골구조,제2종근린생활시설,0,2007,35.8550349632582,128.533336194642
60017,대구광역시 달서구 용산동 884-21번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8549369475129,128.533333864116
60018,대구광역시 달서구 용산동 884-22번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8544797144585,128.533488220775
60019,대구광역시 달서구 용산동 884-23번지,2,0,7.5,벽돌구조,시멘벽돌조,단독주택,0,1990,35.8549348341847,128.533499422306
60020,대구광역시 달서구 용산동 886번지,3,0,10.1,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8555001297566,128.533746313223
60021,대구광역시 달서구 용산동 886-1번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8551911341974,128.533738478603
60022,대구광역시 달서구 용산동 886-2번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8549862764446,128.533733425123
60023,대구광역시 달서구 용산동 886-3번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8547713310738,128.533727955968
60024,대구광역시 달서구 용산동 886-4번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8546661993951,128.533725377202
60025,대구광역시 달서구 용산동 886-5번지,2,0,7.55,철근콘크리트구조,"철근콘크리트, 시멘트벽돌",제1종근린생활시설,0,1996,35.8544737299619,128.533886381799
60026,대구광역시 달서구 용산동 886-6번지,2,0,7.8,벽돌구조,시멘트벽돌,단독주택,0,1995,35.8545616538385,128.533888629231
60027,대구광역시 달서구 용산동 886-7번지,2,0,7.6,벽돌구조,시멘트벽돌,단독주택,0,1988,35.8546631803701,128.533891249441
60028,대구광역시 달서구 용산동 886-8번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8547687610928,128.533893947772
60029,대구광역시 달서구 용산동 886-9번지,2,0,7.5,철근콘크리트구조,철근콘크리트조,단독주택,0,1992,35.8548718192045,128.533896597513
60030,대구광역시 달서구 용산동 886-10번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8549832559793,128.533899408695
60031,대구광역시 달서구 용산동 886-11번지,4,0,12.9,철근콘크리트구조,철근콘크리트조,공동주택,0,1998,35.8550976644132,128.533902387841
60032,대구광역시 달서구 용산동 886-12번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1992,35.8553917044857,128.533909934924
60033,대구광역시 달서구 용산동 886-13번지,4,0,12.6,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8554967432223,128.533912733593
60034,대구광역시 달서구 용산동 886-14번지,2,0,7.6,벽돌구조,세멘벽돌조,단독주택,0,1988,35.8545646714417,128.53372286787
60035,대구광역시 달서구 용산동 886-15번지,3,1,10.0,벽돌구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1990,35.8544776484894,128.533720637976
60036,대구광역시 달서구 용산동 886-16번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1995,35.8548743891944,128.533730605495
60037,대구광역시 달서구 용산동 886-17번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8552879256384,128.533907271236
60038,대구광역시 달서구 용산동 886-18번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8551002358355,128.533736284685
60039,대구광역시 달서구 용산동 886-19번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8553945490389,128.533743615027
60040,대구광역시 달서구 용산동 886-20번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8552907701826,128.533740951556
60041,대구광역시 달서구 용산동 888번지,4,1,17.7,철근콘크리트구조,철근콘크리트조,교육연구및복지시설,0,1991,35.853796255818,128.532480259947
60042,대구광역시 달서구 용산동 888번지,2,0,16.6,철근콘크리트구조,철근콘크리트조,운동시설,0,1998,35.853796255818,128.532480259947
60043,대구광역시 달서구 용산동 890번지,4,0,13.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2009,35.8542721161944,128.533316632207
60044,대구광역시 달서구 용산동 890-1번지,2,0,7.15,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1987,35.853977350992,128.533309405691
60045,대구광역시 달서구 용산동 890-2번지,4,0,12.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2013,35.8538718603163,128.533306709936
60046,대구광역시 달서구 용산동 890-3번지,4,0,12.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2013,35.8536458333919,128.53330102871
60047,대구광역시 달서구 용산동 890-5번지,2,0,7.2,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8535252070492,128.533298041509
60048,대구광역시 달서구 용산동 890-6번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.8534157522632,128.533295269465
60049,대구광역시 달서구 용산동 890-7번지,4,0,14.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2022,35.853293055184,128.533292131724
60050,대구광역시 달서구 용산동 890-8번지,2,0,7.55,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1986,35.8532875958339,128.533458618281
60051,대구광역시 달서구 용산동 890-9번지,2,0,7.6,벽돌구조,시멘트벽돌조,공동주택,0,1987,35.8534120961796,128.533461680317
60052,대구광역시 달서구 용산동 890-10번지,4,0,13.95,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8535218226485,128.53346434713
60053,대구광역시 달서구 용산동 890-11번지,4,0,12.1,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8536430796333,128.533467346729
60054,대구광역시 달서구 용산동 890-12번지,4,0,13.05,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.8538688376715,128.533472912555
60055,대구광역시 달서구 용산동 890-13번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8539745099371,128.533475501335
60056,대구광역시 달서구 용산동 890-14번지,4,0,12.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2013,35.8542690935155,128.533482835661
60057,대구광역시 달서구 용산동 890-15번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1985,35.8537593814891,128.533470250907
60058,대구광역시 달서구 용산동 890-16번지,2,0,7.5,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1989,35.8541806772397,128.533314428424
60059,대구광역시 달서구 용산동 890-17번지,2,0,0.0,벽돌구조,시멘벽돌조,단독주택,0,1987,35.8540916722126,128.53331216083
60060,대구광역시 달서구 용산동 890-19번지,2,0,7.4,벽돌구조,세멘 벽돌조,단독주택,0,1987,35.8541593670614,128.53348016876
60061,대구광역시 달서구 용산동 890-20번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8540872981511,128.533478337879
60062,대구광역시 달서구 용산동 892번지,3,1,10.1,벽돌구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1991,35.854276034065,128.533715647135
60063,대구광역시 달서구 용산동 892-1번지,4,0,10.1,벽돌구조,시멘벽돌조,단독주택,0,1994,35.8542731952596,128.533881522034
60064,대구광역시 달서구 용산동 892-3번지,4,0,12.35,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8534202868345,128.5336953989
60065,대구광역시 달서구 용산동 892-4번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1986,35.8532722108019,128.533859027472
60066,대구광역시 달서구 용산동 892-5번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8534667177743,128.533863106745
60067,대구광역시 달서구 용산동 892-6번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8533670775257,128.533860965776
60068,대구광역시 달서구 용산동 892-7번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.8541937846343,128.533713619918
60069,대구광역시 달서구 용산동 892-8번지,2,0,7.5,벽돌구조,세멘 벽돌조,단독주택,0,1988,35.8540983815964,128.533711339321
60070,대구광역시 달서구 용산동 892-9번지,2,0,7.7,벽돌구조,세멘 벽돌조,단독주택,0,1986,35.8541916651684,128.533879619198
60071,대구광역시 달서구 용산동 892-10번지,3,0,9.55,철근콘크리트구조,철근콘크리트구조,노유자시설,0,2007,35.8540958116726,128.533877329723
60072,대구광역시 달서구 용산동 892-12번지,3,1,10.4,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1991,35.8532760532664,128.533692177762
60073,대구광역시 달서구 용산동 896번지,3,0,10.7,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8530742842973,128.532859098402
60074,대구광역시 달서구 용산동 896-1번지,3,0,9.8,벽돌구조,시멘트벽돌조,단독주택,0,1997,35.8529118744187,128.532853757818
60075,대구광역시 달서구 용산동 896-2번지,3,0,9.05,철근콘크리트구조,철근콘크리트구조,단독주택,0,2003,35.8527046093934,128.532846668189
60076,대구광역시 달서구 용산동 896-3번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8525900319597,128.532842801996
60077,대구광역시 달서구 용산동 896-4번지,2,0,7.6,벽돌구조,시멘벽돌,단독주택,0,1996,35.8524867147681,128.53283926329
60078,대구광역시 달서구 용산동 896-5번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8523819560824,128.532835696846
60079,대구광역시 달서구 용산동 896-6번지,1,0,4.4,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1992,35.8521662273977,128.532983411271
60080,대구광역시 달서구 용산동 896-10번지,2,0,7.4,벽돌구조,시멘벽돌,단독주택,0,1996,35.8523782645431,128.532990814417
60081,대구광역시 달서구 용산동 896-11번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8524830232193,128.532994381064
60082,대구광역시 달서구 용산동 896-12번지,2,0,8.2,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8525861616272,128.532997805838
60083,대구광역시 달서구 용산동 896-13번지,2,0,7.85,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1987,35.8527007390505,128.533001672253
60084,대구광역시 달서구 용산동 896-14번지,2,0,8.2,벽돌구조,시멘트벽돌조,단독주택,0,1986,35.852908005469,128.53300865162
60085,대구광역시 달서구 용산동 896-15번지,3,0,10.1,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8530698733615,128.533014092776
60086,대구광역시 달서구 용산동 896-16번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8528051351021,128.532850042493
60087,대구광역시 달서구 용산동 896-17번지,2,0,8.2,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.8528010845636,128.533005043283
60088,대구광역시 달서구 용산동 896-18번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8530066355678,128.532856910476
60089,대구광역시 달서구 용산동 896-19번지,2,0,0.0,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1993,35.8530028552907,128.533011916861
60090,대구광역시 달서구 용산동 896-20번지,4,0,15.04,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.852171540596,128.532828325332
60091,대구광역시 달서구 용산동 898번지,3,0,8.1,벽돌구조,시멘트벽돌,단독주택,0,1993,35.8530387407837,128.533243400237
60092,대구광역시 달서구 용산동 898-1번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8528310239322,128.533236411561
60093,대구광역시 달서구 용산동 898-4번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8525236837279,128.533225954861
60094,대구광역시 달서구 용산동 898-5번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,2001,35.8523937947029,128.533221461222
60095,대구광역시 달서구 용산동 898-6번지,2,0,8.4,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8522675980852,128.533217149398
60096,대구광역시 달서구 용산동 898-7번지,3,1,11.2,벽돌구조,시멘트벽돌조,제2종근린생활시설,0,1991,35.8521614894327,128.533213445792
60097,대구광역시 달서구 용산동 898-8번지,2,0,8.3,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8522646195592,128.533344607767
60098,대구광역시 달서구 용산동 898-9번지,3,1,11.4,벽돌구조,"시멘트벽돌조,철근콘크린트",단독주택,0,1990,35.8521489624441,128.53334060942
60099,대구광역시 달서구 용산동 898-11번지,4,0,14.05,철근콘크리트구조,철근콘크리트구조,단독주택,0,2019,35.8521549671742,128.533576163916
60100,대구광역시 달서구 용산동 898-12번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8522744082298,128.533516699002
60101,대구광역시 달서구 용산동 898-13번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8523945671662,128.533521005706
60102,대구광역시 달서구 용산동 898-14번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8525135563006,128.533525179208
60103,대구광역시 달서구 용산동 898-15번지,2,0,7.0,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8526479471351,128.533529981446
60104,대구광역시 달서구 용산동 898-16번지,2,0,8.8,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8526452371294,128.53365755627
60105,대구광역시 달서구 용산동 898-17번지,4,0,12.4,철근콘크리트구조,철근콘크리트,공동주택,0,1999,35.8527917019486,128.533598943729
60106,대구광역시 달서구 용산동 898-18번지,2,0,7.9,벽돌구조,세멘 벽돌조,단독주택,0,1985,35.8529261027262,128.533539434469
60107,대구광역시 달서구 용산동 898-19번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.8530410390664,128.533543419304
60108,대구광역시 달서구 용산동 898-20번지,3,1,10.5,철근콘크리트구조,철근콘크리트조 (3층시멘트벽돌조),제2종근린생활시설,0,1987,35.8530276966197,128.533670900642
60109,대구광역시 달서구 용산동 898-21번지,3,1,10.5,벽돌구조,시멘트벽돌조,단독주택,0,1992,35.8530428739143,128.533371439568
60110,대구광역시 달서구 용산동 898-22번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.8529319986694,128.533239905707
60111,대구광역시 달서구 용산동 898-23번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8529285668023,128.533367577791
60112,대구광역시 달서구 용산동 898-24번지,3,0,10.2,벽돌구조,시멘 벽돌조,단독주택,0,1994,35.8523918585927,128.533648469461
60113,대구광역시 달서구 용산동 898-25번지,3,0,10.5,벽돌구조,시멘 벽돌조,단독주택,0,1994,35.8522722416377,128.533644062314
60114,대구광역시 달서구 용산동 898-26번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8525109378113,128.533652644888
60115,대구광역시 달서구 용산동 898-27번지,2,0,8.0,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8529233912869,128.533667120403
60116,대구광역시 달서구 용산동 898-28번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8528277722592,128.533364086954
60117,대구광역시 달서구 용산동 898-30번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8525207037701,128.533353524303
60118,대구광역시 달서구 용산동 898-32번지,1,0,6.12,철근콘크리트구조,철근콘크리트구조,노유자시설,0,2018,35.8523908147549,128.533349030456
60119,대구광역시 달서구 용산동 901번지,4,0,13.35,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8519492327907,128.532820724938
60120,대구광역시 달서구 용산동 901-2번지,4,0,8.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2012,35.8517460205121,128.532813824283
60121,대구광역시 달서구 용산동 901-3번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1987,35.851624237008,128.532809708824
60122,대구광역시 달서구 용산동 901-4번지,4,0,11.9,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.851510468978,128.532805969066
60123,대구광역시 달서구 용산동 901-5번지,4,0,11.9,철근콘크리트구조,철근콘크리트구조,단독주택,0,2011,35.8513911179868,128.532801900471
60124,대구광역시 달서구 용산동 901-6번지,4,0,13.5,벽돌구조,"철근콘크리트, 시멘트벽돌조",단독주택,0,1994,35.8513861680564,128.532956770508
60125,대구광역시 달서구 용산동 901-7번지,4,0,12.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2012,35.8515084907024,128.532961007236
60126,대구광역시 달서구 용산동 901-8번지,3,0,9.85,철근콘크리트구조,"철근콘크리트조, 조적조",단독주택,0,1996,35.85162225731,128.532964857878
60127,대구광역시 달서구 용산동 901-9번지,3,0,9.75,벽돌구조,철근콘크리트조 및 조적조,단독주택,0,1996,35.8517434988313,128.532969073829
60128,대구광역시 달서구 용산동 901-12번지,4,0,13.35,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8519442771613,128.53297603871
60129,대구광역시 달서구 용산동 903번지,3,1,10.0,철근콘크리트구조,"철근콘크리트, 시멘트벽돌",근린생활시설,0,1991,35.8519371026006,128.533269893962
60130,대구광역시 달서구 용산동 903-1번지,2,0,0.0,벽돌구조,세멘벽돌,단독주택,0,1988,35.8518388333369,128.533202694446
60131,대구광역시 달서구 용산동 903-2번지,3,0,10.5,벽돌구조,시멘트벽돌조,단독주택,0,1997,35.8517321812915,128.533199201817
60132,대구광역시 달서구 용산동 903-3번지,2,0,8.5,벽돌구조,시멘벽돌조,단독주택,0,1990,35.8516301282368,128.533195465689
60133,대구광역시 달서구 용산동 903-4번지,4,0,12.9,철근콘크리트구조,철근콘크리트구조,단독주택,0,2018,35.8515140206326,128.53319145895
60134,대구광역시 달서구 용산동 903-5번지,4,0,12.65,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014,35.8513441372387,128.533185641939
60135,대구광역시 달서구 용산동 903-6번지,4,0,12.5,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8511846906917,128.533244668439
60136,대구광역시 달서구 용산동 903-8번지,4,0,12.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2016,35.8511163179002,128.533482772465
60137,대구광역시 달서구 용산동 903-9번지,2,0,7.7,철근콘크리트구조,철근콘크리트,제1종근린생활시설,0,1993,35.8513368548545,128.533551441007
60138,대구광역시 달서구 용산동 903-10번지,2,0,8.3,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8515074886365,128.533491412894
60139,대구광역시 달서구 용산동 903-11번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8516240763512,128.533493104829
60140,대구광역시 달서구 용산동 903-12번지,3,0,9.6,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8516217211465,128.533621127608
60141,대구광역시 달서구 용산동 903-13번지,4,0,14.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2011,35.8517315968225,128.533499160437
60142,대구광역시 달서구 용산동 903-16번지,3,0,9.9,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8518352756882,128.533629668476
60143,대구광역시 달서구 용산동 903-17번지,1,0,0.0,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1993,35.8511767365244,128.533613663815
60144,대구광역시 달서구 용산동 903-18번지,4,0,11.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8509386062995,128.533476029311
60145,대구광역시 달서구 용산동 903-19번지,1,0,4.4,벽돌구조,시멘트벽돌조,제2종근린생활시설,0,1994,35.8509590207147,128.533606371246
60146,대구광역시 달서구 용산동 903-20번지,2,0,8.55,벽돌구조,시멘트벽돌조,단독주택,0,1986,35.8513936591351,128.533315991544
60147,대구광역시 달서구 용산동 903-22번지,2,0,7.45,벽돌구조,시멘트벽돌조,단독주택,0,1986,35.8512888089536,128.533312533503
60148,대구광역시 달서구 용산동 903-23번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.851835670419,128.533330480649
60149,대구광역시 달서구 용산동 903-25번지,2,0,8.3,벽돌구조,시멘트벽돌조,단독주택,0,1990,35.8515110308634,128.533319801416
60150,대구광역시 달서구 용산동 903-26번지,2,1,7.4,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1990,35.851505220706,128.533619658545
60151,대구광역시 달서구 용산동 903-27번지,2,0,7.4,벽돌구조,시멘벽돌조,단독주택,0,1990,35.8516271412837,128.533323587016
60152,대구광역시 달서구 용산동 903-28번지,3,1,10.1,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",제1종근린생활시설,0,1991,35.8517290628334,128.533627069255
60153,대구광역시 달서구 용산동 903-29번지,2,0,7.35,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2011,35.8509297495031,128.533301523765
60154,대구광역시 달서구 용산동 903-30번지,1,0,4.6,철근콘크리트구조,R.C조,제1종근린생활시설,0,1993,35.8510642157174,128.533611053865
60155,대구광역시 달서구 용산동 903-31번지,3,0,9.4,벽돌구조,시멘트벽돌조,단독주택,0,1997,35.851729016969,128.533327098512
60156,대구광역시 달서구 용산동 903-32번지,3,0,10.4,벽돌구조,"철근콘크리트조, 조적조",단독주택,0,2002,35.850928703393,128.53317166557
60157,대구광역시 달서구 용산동 903-33번지,4,0,12.1,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8510612376418,128.533173664041
60158,대구광역시 달서구 용산동 903-34번지,4,0,9.9,철근콘크리트구조,철근콘크리트구조,단독주택,0,2006,35.8510587771696,128.533302901483
60159,대구광역시 달서구 용산동 905번지,15,1,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,1994,35.8515850745029,128.51690369819
60160,대구광역시 달서구 용산동 905번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1994,35.8515850745029,128.51690369819
60161,대구광역시 달서구 용산동 905번지,15,1,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,1994,35.8515850745029,128.51690369819
60162,대구광역시 달서구 용산동 905번지,2,1,0.0,철근콘크리트구조,철근콘크리트조,노유자시설,0,1994,35.8515850745029,128.51690369819
60163,대구광역시 달서구 용산동 905번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1994,35.8515850745029,128.51690369819
60164,대구광역시 달서구 용산동 905번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1994,35.8515850745029,128.51690369819
60165,대구광역시 달서구 용산동 905번지,0,0,0.0,철근콘크리트구조,,공동주택,0,,35.8515850745029,128.51690369819
60166,대구광역시 달서구 용산동 905번지,15,1,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,1994,35.8515850745029,128.51690369819
60167,대구광역시 달서구 용산동 905번지,15,1,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,1994,35.8515850745029,128.51690369819
60168,대구광역시 달서구 용산동 905번지,15,1,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,1994,35.8515850745029,128.51690369819
60169,대구광역시 달서구 용산동 905번지,0,0,0.0,철근콘크리트구조,,공동주택,0,,35.8515850745029,128.51690369819
60170,대구광역시 달서구 용산동 905번지,15,1,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,1994,35.8515850745029,128.51690369819
60171,대구광역시 달서구 용산동 908-1번지,3,0,9.8,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8607126807011,128.52647285071
60172,대구광역시 달서구 용산동 908-2번지,3,0,9.9,벽돌구조,시멘트벽돌조,단독주택,0,2001,35.8605722903621,128.526394105838
60173,대구광역시 달서구 용산동 908-3번지,3,0,10.3,벽돌구조,조적조,단독주택,0,2001,35.8605720524164,128.526512110037
60174,대구광역시 달서구 용산동 908-4번지,4,0,12.9,벽돌구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,2000,35.8604357634484,128.526493555198
60175,대구광역시 달서구 용산동 908-5번지,2,0,7.5,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1999,35.8604397483789,128.526350161542
60176,대구광역시 달서구 용산동 909번지,5,0,14.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2002,35.8608272693888,128.526724018736
60177,대구광역시 달서구 용산동 909-1번지,3,0,9.5,철근콘크리트구조,철근콘크리트벽식,단독주택,0,2000,35.860701099261,128.526724698385
60178,대구광역시 달서구 용산동 909-2번지,3,0,9.6,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8605619514626,128.526725461228
60179,대구광역시 달서구 용산동 909-3번지,4,0,12.6,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8604362416431,128.526725374802
60180,대구광역시 달서구 용산동 909-4번지,4,0,10.4,벽돌구조,"시멘트벽돌조, 경량철골조, 철근콘크리트조",단독주택,0,1999,35.8604358529666,128.526869390921
60181,대구광역시 달서구 용산동 909-5번지,3,0,9.7,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8605606674738,128.526869017591
60182,대구광역시 달서구 용산동 909-6번지,3,0,9.45,벽돌구조,시멘트벽돌조,단독주택,0,2000,35.860698822833,128.526868346664
60183,대구광역시 달서구 용산동 909-7번지,3,0,10.8,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8608244523958,128.526867656873
60184,대구광역시 달서구 용산동 910번지,4,0,13.0,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.860820948848,128.527100729641
60185,대구광역시 달서구 용산동 910-1번지,3,0,9.8,철근콘크리트구조,"철근콘크리트조, 조적조",단독주택,0,2000,35.860696846659,128.527101780475
