Unnamed: 0,대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
242999,대구광역시 수성구 만촌동 965-11번지,2,0,0.0,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1988.0,35.8655743056344,128.643046270718
243000,대구광역시 수성구 만촌동 965-12번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1988.0,35.8655168692458,128.642890648151
243001,대구광역시 수성구 만촌동 970-1번지,4,1,20.95,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2008.0,35.8659822522683,128.643316185671
243002,대구광역시 수성구 만촌동 970-2번지,2,1,7.9,벽돌구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1988.0,35.8658345802488,128.643320996479
243003,대구광역시 수성구 만촌동 970-3번지,2,1,7.65,벽돌구조,벽돌조,단독주택,0,1984.0,35.8662419678014,128.643690982538
243004,대구광역시 수성구 만촌동 970-4번지,2,1,0.0,벽돌구조,세멘벽돌조,단독주택,0,1991.0,35.8664841949962,128.644171479438
243005,대구광역시 수성구 만촌동 970-6번지,4,0,15.55,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2007.0,35.8661185281467,128.643465909516
243006,대구광역시 수성구 만촌동 970-7번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1991.0,35.8662114873646,128.64433777491
243007,대구광역시 수성구 만촌동 970-8번지,2,1,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1987.0,35.866626209321,128.644421958617
243008,대구광역시 수성구 만촌동 970-9번지,2,0,8.45,벽돌구조,시멘트벽돌조,제2종근린생활시설,0,1987.0,35.8665612411649,128.644296622282
243009,대구광역시 수성구 만촌동 970-10번지,2,0,7.95,벽돌구조,시멘트벽돌조,단독주택,0,1987.0,35.8664137680833,128.644392216376
243010,대구광역시 수성구 만촌동 970-11번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1990.0,35.8664845669494,128.644512912574
243011,대구광역시 수성구 만촌동 970-16번지,2,0,0.0,벽돌구조,벽돌조,단독주택,0,1980.0,35.8661161376215,128.643772300282
243012,대구광역시 수성구 만촌동 970-17번지,2,0,8.0,벽돌구조,"시멘트벽돌조, 경량철골조",노유자시설,0,1980.0,35.8659991670462,128.643858118399
243013,대구광역시 수성구 만촌동 970-19번지,1,0,0.0,벽돌구조,세멘벽돌,단독주택,0,1980.0,35.8660624161556,128.644023494285
243014,대구광역시 수성구 만촌동 970-20번지,1,0,0.0,벽돌구조,세멘벽돌,단독주택,0,1980.0,35.8661981137796,128.643945480668
243015,대구광역시 수성구 만촌동 970-21번지,2,1,6.05,벽돌구조,벽돌조,제1종근린생활시설,0,1983.0,35.8663255853498,128.643862757819
243016,대구광역시 수성구 만촌동 970-22번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1984.0,35.8663910920894,128.644008032089
243017,대구광역시 수성구 만촌동 970-23번지,1,0,0.0,벽돌구조,시멘벽돌,단독주택,0,1980.0,35.866261711908,128.644091933127
243018,대구광역시 수성구 만촌동 970-24번지,1,0,0.0,벽돌구조,시멘벽돌,단독주택,0,1980.0,35.8661413056437,128.644178565598
243019,대구광역시 수성구 만촌동 970-29번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988.0,35.8659453389254,128.643557430889
243020,대구광역시 수성구 만촌동 970-30번지,2,0,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1987.0,35.8659645710196,128.643699534244
243021,대구광역시 수성구 만촌동 970-32번지,4,0,13.9,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2017.0,35.8661866806909,128.64356274752
243022,대구광역시 수성구 만촌동 970-33번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1991.0,35.8663337968902,128.644256938774
243023,대구광역시 수성구 만촌동 971-1번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1990.0,35.8662512222746,128.644779104339
243024,대구광역시 수성구 만촌동 971-2번지,2,1,6.45,벽돌구조,시멘트벽돌조,단독주택,0,1989.0,35.8658589587191,128.643864078747
243025,대구광역시 수성구 만촌동 971-5번지,2,1,0.0,벽돌구조,세멘벽돌,단독주택,0,1979.0,35.8657695249073,128.643662957537
243026,대구광역시 수성구 만촌동 971-6번지,3,1,9.8,철근콘크리트구조,R.C(철근콘크리트조),제1종근린생활시설,0,1996.0,35.8656469003838,128.64347709321
243027,대구광역시 수성구 만촌동 971-7번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1987.0,35.8655210079975,128.64362881929
243028,대구광역시 수성구 만촌동 971-8번지,2,0,0.0,철근콘크리트구조,"철근콘크리트, 시멘트벽돌조",단독주택,0,1988.0,35.8654749180489,128.643519927792
243029,대구광역시 수성구 만촌동 971-9번지,2,0,8.49,벽돌구조,시멘트벽돌조,단독주택,0,1989.0,35.8660963453181,128.644849413407
243030,대구광역시 수성구 만촌동 971-9번지,1,0,3.0,기타구조,조립식판넬조,단독주택,0,2010.0,35.8660963453181,128.644849413407
243031,대구광역시 수성구 만촌동 971-10번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1980.0,35.8660216606851,128.644742697123
243032,대구광역시 수성구 만촌동 971-11번지,2,0,7.1,벽돌구조,시멘트벽돌조,단독주택,0,1984.0,35.866192711359,128.644649473446
243033,대구광역시 수성구 만촌동 971-12번지,2,0,7.95,벽돌구조,시멘트벽돌조,단독주택,0,1984.0,35.8661343146322,128.644518073772
243034,대구광역시 수성구 만촌동 971-14번지,2,1,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1986.0,35.8659899173494,128.644606202396
243035,대구광역시 수성구 만촌동 971-20번지,2,1,7.4,벽돌구조,시멘벽돌조,단독주택,0,1984.0,35.8657499122798,128.643917401412
243036,대구광역시 수성구 만촌동 971-21번지,2,1,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1984.0,35.8656464269559,128.643985784329
243037,대구광역시 수성구 만촌동 971-23번지,3,1,9.9,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",노유자시설,0,1997.0,35.8659124849708,128.644048516642
243038,대구광역시 수성구 만촌동 971-24번지,2,1,7.8,벽돌구조,벽돌조,단독주택,0,1983.0,35.8657599632979,128.644150870036
243039,대구광역시 수성구 만촌동 971-25번지,2,1,7.95,벽돌구조,시멘트 벽돌조,단독주택,0,1985.0,35.8658259981235,128.644297040058
243040,대구광역시 수성구 만촌동 971-26번지,2,0,6.8,벽돌구조,시멘트 벽돌,단독주택,0,1987.0,35.8659614060713,128.644207286102
243041,대구광역시 수성구 만촌동 971-27번지,2,1,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8660761596438,128.644349259957
243042,대구광역시 수성구 만촌동 971-29번지,2,0,7.3,일반철골구조,일반철골구조,단독주택,0,2015.0,35.8659802352885,128.644431415887
243043,대구광역시 수성구 만촌동 971-30번지,2,1,2.6,벽돌구조,세멘 벽돌조,단독주택,0,1979.0,35.8658790321994,128.644497631321
243044,대구광역시 수성구 만촌동 971-31번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1985.0,35.8656731414744,128.643745768765
243045,대구광역시 수성구 만촌동 971-32번지,2,1,7.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2004.0,35.8655710151394,128.643813626379
243046,대구광역시 수성구 만촌동 972-1번지,2,1,7.9,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1989.0,35.8669952048369,128.644956449603
243047,대구광역시 수성구 만촌동 972-2번지,1,0,6.95,경량철골구조,경량철골구조,제1종근린생활시설,0,2014.0,35.8673154379819,128.645386312884
243048,대구광역시 수성구 만촌동 972-3번지,2,0,7.5,벽돌구조,시멘트 벽돌조,단독주택,0,1989.0,35.8675319492047,128.645684614309
243049,대구광역시 수성구 만촌동 972-4번지,2,0,12.3,일반철골구조,일반철골구조,제1종근린생활시설,0,2007.0,35.8676245015917,128.645815727211
243050,대구광역시 수성구 만촌동 972-5번지,2,0,0.0,벽돌구조,시멘 벽돌조,제1종근린생활시설,0,1988.0,35.8676619035567,128.645933742951
243051,대구광역시 수성구 만촌동 972-6번지,3,1,0.0,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1988.0,35.8677514830888,128.646169969717
243052,대구광역시 수성구 만촌동 972-6번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,2000.0,35.8677514830888,128.646169969717
243053,대구광역시 수성구 만촌동 972-7번지,1,1,0.0,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1985.0,35.8678738971443,128.646219664846
243054,대구광역시 수성구 만촌동 972-9번지,2,0,8.2,벽돌구조,시멘트벽돌조,단독주택,0,1990.0,35.8674054917927,128.646048338084
243055,대구광역시 수성구 만촌동 972-10번지,2,1,0.0,철근콘크리트구조,"시멘트벽돌조, 철근콘크리트조",단독주택,0,1992.0,35.8671175800512,128.645101130311
243056,대구광역시 수성구 만촌동 972-11번지,2,0,7.6,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8672219675367,128.645256399822
243057,대구광역시 수성구 만촌동 972-12번지,2,0,0.0,벽돌구조,세멘 벽돌,단독주택,0,1980.0,35.8671078886267,128.645381024976
243058,대구광역시 수성구 만촌동 972-13번지,3,0,8.73,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1998.0,35.8670209522153,128.645208292125
243059,대구광역시 수성구 만촌동 972-14번지,2,0,0.0,벽돌구조,세멘 벽돌,단독주택,0,1980.0,35.8669371313758,128.645090978687
243060,대구광역시 수성구 만촌동 972-15번지,3,1,9.85,철근콘크리트구조,"철근콘크리트, 시멘트 벽돌조",단독주택,0,1994.0,35.8668362172678,128.644965008968
243061,대구광역시 수성구 만촌동 972-16번지,3,1,9.8,철근콘크리트구조,"철근콘크리트조, 조적조",제1종근린생활시설,0,1997.0,35.8666889632635,128.645011673312
243062,대구광역시 수성구 만촌동 972-17번지,1,1,6.5,벽돌구조,벽돌조,단독주택,0,1983.0,35.8668193727207,128.645168476209
243063,대구광역시 수성구 만촌동 972-18번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1983.0,35.8669175048829,128.645313319915
243064,대구광역시 수성구 만촌동 972-19번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1985.0,35.8670051685435,128.6454921567
243065,대구광역시 수성구 만촌동 972-21번지,2,0,7.5,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8665664722171,128.645053092551
243066,대구광역시 수성구 만촌동 972-22번지,2,1,7.8,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.866636100122,128.645167122823
243067,대구광역시 수성구 만촌동 972-23번지,2,0,7.8,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.8667304184165,128.645346982072
243068,대구광역시 수성구 만촌동 972-24번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.8666306174672,128.64542263616
243069,대구광역시 수성구 만촌동 972-25번지,2,0,7.12,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8665256764625,128.645242003889
243070,대구광역시 수성구 만촌동 972-26번지,2,0,8.5,일반철골구조,일반철골구조,단독주택,0,2013.0,35.8664356443194,128.645111056316
243071,대구광역시 수성구 만촌동 972-27번지,2,0,7.5,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.8662876881962,128.645130028579
243072,대구광역시 수성구 만촌동 972-28번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8664314103726,128.645314893941
243073,대구광역시 수성구 만촌동 972-29번지,2,1,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1985.0,35.8665390712213,128.645500896346
243074,대구광역시 수성구 만촌동 972-30번지,2,1,0.0,벽돌구조,세멘 벽돌,단독주택,0,1980.0,35.8664700809377,128.645583719007
243075,대구광역시 수성구 만촌동 972-31번지,2,1,7.6,벽돌구조,시멘 벽돌조,단독주택,0,1983.0,35.8663345165241,128.645388836575
243076,대구광역시 수성구 만촌동 972-32번지,2,1,7.3,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",제1종근린생활시설,0,1990.0,35.8662402978589,128.645228022078
243077,대구광역시 수성구 만촌동 972-33번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.8674256774916,128.645798440499
243078,대구광역시 수성구 만촌동 972-34번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.8673202313235,128.645924350829
243079,대구광역시 수성구 만촌동 972-35번지,2,0,7.95,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8675228606506,128.645926992093
243080,대구광역시 수성구 만촌동 972-38번지,2,0,7.7,벽돌구조,벽돌조,제1종근린생활시설,0,1984.0,35.8674287271894,128.645575865899
243081,대구광역시 수성구 만촌동 972-40번지,4,0,12.4,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014.0,35.8672044825888,128.645506574195
243082,대구광역시 수성구 만촌동 972-41번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8670984303685,128.645630700695
243083,대구광역시 수성구 만촌동 972-42번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.8672170862617,128.645803425944
243084,대구광역시 수성구 만촌동 972-43번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1990.0,35.8673120323675,128.64570065822
243085,대구광역시 수성구 만촌동 973-2번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1987.0,35.8668255164405,128.645476485231
243086,대구광역시 수성구 만촌동 973-3번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1987.0,35.8670749979265,128.645887394136
243087,대구광역시 수성구 만촌동 973-4번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1986.0,35.8671404236265,128.645992371478
243088,대구광역시 수성구 만촌동 973-5번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8672794036556,128.646181238576
243089,대구광역시 수성구 만촌동 973-6번지,2,1,7.5,벽돌구조,시멘트벽돌조,종교시설,0,1988.0,35.867480209134,128.646330090661
243090,대구광역시 수성구 만촌동 973-6번지,2,1,10.9,철근콘크리트구조,철근콘크리트조,종교시설,0,1990.0,35.867480209134,128.646330090661
243091,대구광역시 수성구 만촌동 973-6번지,3,0,11.4,철근콘크리트구조,철근콘크리트구조,교육연구시설,0,2013.0,35.867480209134,128.646330090661
243092,대구광역시 수성구 만촌동 973-10번지,2,1,8.6,벽돌구조,시멘 벽돌,단독주택,0,1983.0,35.8673081423783,128.646622236495
243093,대구광역시 수성구 만촌동 973-11번지,2,1,13.45,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1979.0,35.867166873727,128.646514914158
243094,대구광역시 수성구 만촌동 973-12번지,2,0,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1986.0,35.8670080737956,128.646194224729
243095,대구광역시 수성구 만촌동 973-16번지,4,0,12.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2018.0,35.8671812800647,128.646726113979
243096,대구광역시 수성구 만촌동 973-18번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8669242733903,128.645628316922
243097,대구광역시 수성구 만촌동 973-19번지,2,0,7.8,벽돌구조,시멘트 벽돌조,단독주택,0,1989.0,35.8668295830289,128.645705847866
243098,대구광역시 수성구 만촌동 973-20번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.866727529306,128.645551291077
243099,대구광역시 수성구 만촌동 973-21번지,2,0,7.5,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.866630704794,128.645633316859
243100,대구광역시 수성구 만촌동 973-22번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8665273929841,128.645721850803
243101,대구광역시 수성구 만촌동 973-24번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8672136969179,128.646090204493
243102,대구광역시 수성구 만촌동 973-26번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8668854050175,128.646301178435
243103,대구광역시 수성구 만촌동 973-28번지,2,0,0.0,벽돌구조,시멘트 벽돌조,제2종근린생활시설,0,1987.0,35.8669600442313,128.646463693879
243104,대구광역시 수성구 만촌동 973-29번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8670415091651,128.646371497878
243105,대구광역시 수성구 만촌동 973-30번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8671207909085,128.646300512746
243106,대구광역시 수성구 만촌동 973-31번지,2,0,7.6,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.8669916873588,128.645765772803
243107,대구광역시 수성구 만촌동 973-32번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8667878510808,128.645903818247
243108,대구광역시 수성구 만촌동 973-33번지,2,0,7.5,벽돌구조,시멘트 벽돌조,단독주택,0,1990.0,35.8667315286144,128.646028861524
243109,대구광역시 수성구 만촌동 973-34번지,1,0,4.3,경량철골구조,경량철골구조,제1종근린생활시설,0,2003.0,35.8668024143518,128.646149672148
243110,대구광역시 수성구 만촌동 973-35번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1988.0,35.8669209459361,128.646035547343
243111,대구광역시 수성구 만촌동 973-37번지,2,0,0.0,벽돌구조,시멘 벽돌조,단독주택,0,1988.0,35.8667268320193,128.645799486137
243112,대구광역시 수성구 만촌동 973-38번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1988.0,35.8666275340173,128.645884449592
243113,대구광역시 수성구 만촌동 974-1번지,1,0,4.7,철근콘크리트구조,철근 콘크리트조,제1종근린생활시설,0,1993.0,35.8680753109971,128.646429311029
243114,대구광역시 수성구 만촌동 974-2번지,2,1,0.0,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1987.0,35.8682090930082,128.64662261275
243115,대구광역시 수성구 만촌동 974-3번지,2,1,7.5,벽돌구조,시멘트벽돌조,제2종근린생활시설,0,1987.0,35.8683558708102,128.646840761973
243116,대구광역시 수성구 만촌동 974-4번지,2,0,7.5,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8684553799838,128.646990178245
243117,대구광역시 수성구 만촌동 974-5번지,2,0,7.0,벽돌구조,시멘 벽돌조,단독주택,0,1985.0,35.8685681723473,128.647130348669
243118,대구광역시 수성구 만촌동 974-6번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1986.0,35.8686716505563,128.64727287304
243119,대구광역시 수성구 만촌동 974-9번지,2,0,7.6,벽돌구조,시멘트 벽돌조,제1종근린생활시설,0,1990.0,35.8677765471597,128.646583216618
243120,대구광역시 수성구 만촌동 974-11번지,2,1,7.25,벽돌구조,시멘트 벽돌조,단독주택,0,1989.0,35.8684603850218,128.647249457097
243121,대구광역시 수성구 만촌동 974-12번지,2,1,7.9,벽돌구조,시멘 벽돌조,단독주택,0,1984.0,35.8683663846056,128.647375161175
243122,대구광역시 수성구 만촌동 974-13번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8681230749069,128.646718258319
243123,대구광역시 수성구 만촌동 974-16번지,3,0,9.83,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2002.0,35.8688281838222,128.647410407079
243124,대구광역시 수성구 만촌동 974-17번지,2,1,6.8,벽돌구조,벽돌조,단독주택,0,1983.0,35.8686229989228,128.647488971238
243125,대구광역시 수성구 만촌동 974-18번지,2,0,7.2,벽돌구조,시멘 벽돌조,단독주택,0,1985.0,35.8685548583277,128.647384930879
243126,대구광역시 수성구 만촌동 974-19번지,2,1,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8685058521943,128.647541458616
243127,대구광역시 수성구 만촌동 974-20번지,2,0,7.95,벽돌구조,시멘트 벽돌조,단독주택,0,1985.0,35.8683479379684,128.647110400963
243128,대구광역시 수성구 만촌동 974-21번지,2,1,0.0,벽돌구조,세멘 벽돌,단독주택,0,1980.0,35.8682598480637,128.647232241791
243129,대구광역시 수성구 만촌동 974-23번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8682497863325,128.646960570004
243130,대구광역시 수성구 만촌동 974-24번지,2,0,0.0,벽돌구조,시멘트 벽돌,단독주택,0,1987.0,35.8681354955111,128.647054522927
243131,대구광역시 수성구 만촌동 974-26번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8680473903677,128.646789761173
243132,대구광역시 수성구 만촌동 974-27번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1988.0,35.8680113631067,128.646919875649
243133,대구광역시 수성구 만촌동 974-30번지,2,0,7.6,벽돌구조,시멘트 벽돌조,단독주택,0,1990.0,35.8678983538166,128.646710065096
243134,대구광역시 수성구 만촌동 975번지,2,0,8.3,철근콘크리트구조,철근콘크리트구조,단독주택,0,2020.0,35.8683526712582,128.647586557058
243135,대구광역시 수성구 만촌동 975-1번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1999.0,35.8682382807781,128.647641758266
243136,대구광역시 수성구 만촌동 975-2번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1991.0,35.8682354574943,128.647427141842
243137,대구광역시 수성구 만촌동 975-3번지,1,0,0.0,벽돌구조,연와조,단독주택,0,1977.0,35.8681346602567,128.647489931561
243138,대구광역시 수성구 만촌동 975-4번지,3,0,11.8,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2018.0,35.8680784157191,128.647346392961
243139,대구광역시 수성구 만촌동 975-5번지,2,0,7.9,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.8680242901562,128.647219172904
243140,대구광역시 수성구 만촌동 975-6번지,2,1,0.0,벽돌구조,세멘 벽돌,단독주택,0,1978.0,35.8679523529191,128.647109408745
243141,대구광역시 수성구 만촌동 975-7번지,2,1,7.65,벽돌구조,시멘트벽돌조,단독주택,0,1985.0,35.8678780793579,128.646999153587
243142,대구광역시 수성구 만촌동 975-8번지,2,1,0.0,벽돌구조,세멘벽돌조,단독주택,0,1980.0,35.8678068423345,128.646884311642
243143,대구광역시 수성구 만촌동 975-9번지,1,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1979.0,35.8677350221764,128.646772557726
243144,대구광역시 수성구 만촌동 975-10번지,3,0,10.4,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",근린생활시설,0,1996.0,35.8676609952293,128.646657437038
243145,대구광역시 수성구 만촌동 975-12번지,2,0,0.0,벽돌구조,벽돌조,단독주택,0,1983.0,35.8675100920702,128.646766463598
243146,대구광역시 수성구 만촌동 975-13번지,3,1,9.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2004.0,35.8675242899666,128.646900827285
243147,대구광역시 수성구 만촌동 975-14번지,2,1,8.25,벽돌구조,세멘벽돌조,단독주택,0,1980.0,35.8676593011814,128.647011010469
243148,대구광역시 수성구 만촌동 975-15번지,2,0,0.0,벽돌구조,세벽,단독주택,0,1977.0,35.8677311712915,128.647138818519
243149,대구광역시 수성구 만촌동 975-16번지,2,0,0.0,벽돌구조,벽돌조,단독주택,0,1990.0,35.8676058142379,128.647244608929
243150,대구광역시 수성구 만촌동 975-17번지,2,1,7.9,벽돌구조,벽돌,단독주택,0,1982.0,35.8675334816534,128.647117677099
243151,대구광역시 수성구 만촌동 975-18번지,2,0,7.8,벽돌구조,시멘트벽돌조,단독주택,0,1986.0,35.867399033828,128.647005844932
243152,대구광역시 수성구 만촌동 975-19번지,2,0,7.2,벽돌구조,벽돌조,단독주택,0,1984.0,35.867388548832,128.646863587173
243153,대구광역시 수성구 만촌동 975-21번지,2,0,0.0,벽돌구조,세벽,단독주택,0,1978.0,35.8673359524471,128.647097978351
243154,대구광역시 수성구 만촌동 975-22번지,2,1,0.0,벽돌구조,벽돌,단독주택,0,1979.0,35.8674075628414,128.647225005601
243155,대구광역시 수성구 만촌동 975-23번지,2,1,0.0,벽돌구조,세멘벽돌조,단독주택,0,1991.0,35.8674868361244,128.647345216989
243156,대구광역시 수성구 만촌동 975-24번지,2,1,7.95,벽돌구조,조적조,단독주택,0,1992.0,35.867814619761,128.64732255384
243157,대구광역시 수성구 만촌동 975-25번지,3,0,10.5,철근콘크리트구조,철근콘크리트구조,공동주택,0,2016.0,35.8679042358595,128.647457372461
243158,대구광역시 수성구 만촌동 975-26번지,4,0,13.35,철근콘크리트구조,철근콘크리트구조,단독주택,0,2021.0,35.8679943832155,128.647592866651
243159,대구광역시 수성구 만촌동 975-27번지,1,0,0.0,벽돌구조,세벽,단독주택,0,1977.0,35.8680737583125,128.647731902252
243160,대구광역시 수성구 만촌동 975-28번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977.0,35.8679877586054,128.64781957566
243161,대구광역시 수성구 만촌동 975-29번지,2,1,0.0,벽돌구조,벽돌,단독주택,0,1979.0,35.8678499574965,128.647656634679
243162,대구광역시 수성구 만촌동 975-30번지,2,0,7.9,벽돌구조,시멘벽돌조,단독주택,0,1985.0,35.8677075946171,128.647543751582
243163,대구광역시 수성구 만촌동 975-31번지,2,0,7.9,벽돌구조,시멘벽돌조,단독주택,0,1985.0,35.8676985764933,128.647406284121
243164,대구광역시 수성구 만촌동 975-32번지,1,0,0.0,벽돌구조,세벽,단독주택,0,1977.0,35.8675734054644,128.647511635075
243165,대구광역시 수성구 만촌동 975-33번지,1,0,4.8,철근콘크리트구조,철근콘크리트구조,단독주택,0,2021.0,35.8676437597322,128.647631662326
243166,대구광역시 수성구 만촌동 975-34번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1997.0,35.8677140344146,128.647750913169
243167,대구광역시 수성구 만촌동 975-35번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1989.0,35.86777187683,128.647869906766
243168,대구광역시 수성구 만촌동 976-1번지,2,1,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988.0,35.867429599085,128.648318389869
243169,대구광역시 수성구 만촌동 976-2번지,2,1,0.0,벽돌구조,벽돌,단독주택,0,1981.0,35.8673569917031,128.648625212618
243170,대구광역시 수성구 만촌동 976-3번지,3,0,9.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2018.0,35.8674591971789,128.648604302451
243171,대구광역시 수성구 만촌동 976-4번지,2,0,7.9,벽돌구조,시멘트벽돌조,단독주택,0,1987.0,35.8675949928492,128.648578441928
243172,대구광역시 수성구 만촌동 976-5번지,3,0,9.5,벽돌구조,시멘트벽돌조,단독주택,0,1996.0,35.8677321823691,128.648549510314
243173,대구광역시 수성구 만촌동 976-6번지,3,0,10.65,철근콘크리트구조,철근콘크리트구조,단독주택,0,2011.0,35.868248770324,128.648440312727
243174,대구광역시 수성구 만촌동 976-7번지,2,0,7.7,벽돌구조,시멘트 벽돌조,단독주택,0,1987.0,35.867903272012,128.648112205449
243175,대구광역시 수성구 만촌동 976-8번지,2,1,7.95,벽돌구조,시멘트벽돌조,단독주택,0,1989.0,35.8681619327809,128.64797175658
243176,대구광역시 수성구 만촌동 976-9번지,4,0,9.88,철근콘크리트구조,철근콘크리트구조,공동주택,0,2002.0,35.8684225008918,128.647856477787
243177,대구광역시 수성구 만촌동 976-9번지,4,0,9.88,철근콘크리트구조,철근콘크리트구조,공동주택,0,2002.0,35.8684225008918,128.647856477787
243178,대구광역시 수성구 만촌동 976-10번지,3,0,9.2,철근콘크리트구조,철근콘크리트구조,공동주택,0,2003.0,35.8684204767023,128.64840456737
